time,ambientTemperature,surfTemp100mA,surfTemp50mA,surfTemp30mA
18141,27.8628,28.8,28.797,28.793
18151,27.863,28.8,28.797,28.793
18161,27.8632,28.8,28.797,28.793
18171,27.8634,28.8,28.797,28.793
18181,27.8636,28.9,28.897,28.893
18191,27.8638,28.9,28.897,28.893
18201,27.864,28.9,28.897,28.893
18211,27.8642,28.9,28.897,28.893
18221,27.8644,28.9,28.897,28.893
18231,27.8646,28.9,28.897,28.893
18241,27.8648,28.9,28.897,28.893
18251,27.865,29,28.997,28.993
18261,27.8652,29,28.997,28.993
18271,27.8654,29.11,29.107,29.103
18281,27.8656,29.11,29.107,29.103
18291,27.8658,29.11,29.107,29.103
18301,27.866,29.11,29.107,29.103
18311,27.8662,29.11,29.107,29.103
18321,27.8664,29.11,29.107,29.103
18331,27.8666,29.21,29.207,29.203
18341,27.8668,29.21,29.207,29.203
18351,27.867,29.31,29.307,29.303
18361,27.8672,29.31,29.307,29.303
18371,27.8674,29.31,29.307,29.303
18381,27.8676,29.31,29.307,29.303
18391,27.8678,29.31,29.307,29.303
18401,27.868,29.42,29.417,29.413
18411,27.8682,29.42,29.417,29.413
18421,27.8684,29.42,29.417,29.413
18431,27.8686,29.42,29.417,29.413
18441,27.8688,29.42,29.417,29.413
18451,27.869,29.42,29.417,29.413
18461,27.8692,29.52,29.517,29.513
18471,27.8694,29.52,29.517,29.513
18481,27.8696,29.52,29.517,29.513
18491,27.8698,29.52,29.517,29.513
18501,27.87,29.52,29.517,29.513
18511,27.8702,29.52,29.517,29.513
18521,27.8704,29.52,29.517,29.513
18531,27.8706,29.52,29.517,29.513
18541,27.8708,29.52,29.517,29.513
18551,27.871,29.52,29.517,29.513
18561,27.8712,29.52,29.517,29.513
18571,27.8714,29.52,29.517,29.513
18581,27.8716,29.52,29.517,29.513
18591,27.8718,29.52,29.517,29.513
18601,27.872,29.52,29.517,29.513
18611,27.8722,29.52,29.517,29.513
18621,27.8724,29.52,29.517,29.513
18631,27.8726,29.52,29.517,29.513
18641,27.8728,29.62,29.617,29.613
18651,27.873,29.62,29.617,29.613
18661,27.8732,29.62,29.617,29.613
18671,27.8734,29.62,29.617,29.613
18681,27.8736,29.62,29.617,29.613
18691,27.8738,29.62,29.617,29.613
18701,27.874,29.73,29.727,29.723
18711,27.8742,29.73,29.727,29.723
18721,27.8744,29.73,29.727,29.723
18731,27.8746,29.73,29.727,29.723
18741,27.8748,29.73,29.727,29.723
18751,27.875,29.83,29.827,29.823
18761,27.8752,29.83,29.827,29.823
18771,27.8754,29.83,29.827,29.823
18781,27.8756,29.94,29.937,29.933
18791,27.8758,29.94,29.937,29.933
18801,27.876,29.94,29.937,29.933
18811,27.8762,29.94,29.937,29.933
18821,27.8764,29.94,29.937,29.933
18831,27.8766,29.83,29.827,29.823
18841,27.8768,29.83,29.827,29.823
18851,27.877,29.83,29.827,29.823
18861,27.8772,29.83,29.827,29.823
18871,27.8774,29.94,29.937,29.933
18881,27.8776,29.94,29.937,29.933
18891,27.8778,29.94,29.937,29.933
18901,27.878,29.94,29.937,29.933
18911,27.8782,29.83,29.827,29.823
18921,27.8784,29.83,29.827,29.823
18931,27.8786,29.83,29.827,29.823
18941,27.8788,29.83,29.827,29.823
18951,27.879,29.83,29.827,29.823
18961,27.8792,29.83,29.827,29.823
18971,27.8794,29.83,29.827,29.823
18981,27.8796,29.73,29.727,29.723
18991,27.8798,29.73,29.727,29.723
19001,27.88,29.73,29.727,29.723
19011,27.8802,29.73,29.727,29.723
19021,27.8804,29.73,29.727,29.723
19031,27.8806,29.73,29.727,29.723
19041,27.8808,29.83,29.827,29.823
19051,27.881,29.83,29.827,29.823
19061,27.8812,29.73,29.727,29.723
19071,27.8814,29.73,29.727,29.723
19081,27.8816,29.73,29.727,29.723
19091,27.8818,29.73,29.727,29.723
19101,27.882,29.73,29.727,29.723
19111,27.8822,29.73,29.727,29.723
19121,27.8824,29.73,29.727,29.723
19131,27.8826,29.73,29.727,29.723
19141,27.8828,29.73,29.727,29.723
19151,27.883,29.73,29.727,29.723
19161,27.8832,29.73,29.727,29.723
19171,27.8834,29.73,29.727,29.723
19181,27.8836,29.73,29.727,29.723
19191,27.8838,29.73,29.727,29.723
19201,27.884,29.73,29.727,29.723
19211,27.8842,29.73,29.727,29.723
19221,27.8844,29.73,29.727,29.723
19231,27.8846,29.73,29.727,29.723
19241,27.8848,29.73,29.727,29.723
19251,27.885,29.73,29.727,29.723
19261,27.8852,29.73,29.727,29.723
19271,27.8854,29.73,29.727,29.723
19281,27.8856,29.73,29.727,29.723
19291,27.8858,29.83,29.827,29.823
19301,27.886,29.83,29.827,29.823
19311,27.8862,29.83,29.827,29.823
19321,27.8864,29.83,29.827,29.823
19331,27.8866,29.83,29.827,29.823
19341,27.8868,29.83,29.827,29.823
19351,27.887,29.83,29.827,29.823
19361,27.8872,29.83,29.827,29.823
19371,27.8874,29.83,29.827,29.823
19381,27.8876,29.83,29.827,29.823
19391,27.8878,29.94,29.937,29.933
19401,27.888,29.94,29.937,29.933
19411,27.8882,29.94,29.937,29.933
19421,27.8884,29.94,29.937,29.933
19431,27.8886,29.94,29.937,29.933
19441,27.8888,29.94,29.937,29.933
19451,27.889,29.94,29.937,29.933
19461,27.8892,29.94,29.937,29.933
19471,27.8894,29.94,29.937,29.933
19481,27.8896,29.94,29.937,29.933
19491,27.8898,29.94,29.937,29.933
19501,27.89,29.94,29.937,29.933
19511,27.8902,29.94,29.937,29.933
19521,27.8904,29.94,29.937,29.933
19531,27.8906,29.94,29.937,29.933
19541,27.8908,29.83,29.827,29.823
19551,27.891,29.83,29.827,29.823
19561,27.8912,29.94,29.937,29.933
19571,27.8914,29.94,29.937,29.933
19581,27.8916,29.94,29.937,29.933
19591,27.8918,29.94,29.937,29.933
19601,27.892,29.94,29.937,29.933
19611,27.8922,29.94,29.937,29.933
19621,27.8924,29.94,29.937,29.933
19631,27.8926,29.94,29.937,29.933
19641,27.8928,29.94,29.937,29.933
19651,27.893,29.94,29.937,29.933
19661,27.8932,29.94,29.937,29.933
19671,27.8934,29.94,29.937,29.933
19681,27.8936,29.94,29.937,29.933
19691,27.8938,29.94,29.937,29.933
19701,27.894,29.94,29.937,29.933
19711,27.8942,29.94,29.937,29.933
19721,27.8944,29.94,29.937,29.933
19731,27.8946,29.83,29.827,29.823
19741,27.8948,29.83,29.827,29.823
19751,27.895,29.83,29.827,29.823
19761,27.8952,29.83,29.827,29.823
19771,27.8954,29.83,29.827,29.823
19781,27.8956,29.83,29.827,29.823
19791,27.8958,29.83,29.827,29.823
19801,27.896,29.83,29.827,29.823
19811,27.8962,29.83,29.827,29.823
19821,27.8964,29.83,29.827,29.823
19831,27.8966,29.83,29.827,29.823
19841,27.8968,29.83,29.827,29.823
19851,27.897,29.73,29.727,29.723
19861,27.8972,29.83,29.827,29.823
19871,27.8974,29.83,29.827,29.823
19881,27.8976,29.83,29.827,29.823
19891,27.8978,29.83,29.827,29.823
19901,27.898,29.83,29.827,29.823
19911,27.8982,29.83,29.827,29.823
19921,27.8984,29.73,29.727,29.723
19931,27.8986,29.73,29.727,29.723
19941,27.8988,29.73,29.727,29.723
19951,27.899,29.73,29.727,29.723
19961,27.8992,29.73,29.727,29.723
19971,27.8994,29.73,29.727,29.723
19981,27.8996,29.73,29.727,29.723
19991,27.8998,29.73,29.727,29.723
20001,27.9,29.73,29.727,29.723
20011,27.9002,29.73,29.727,29.723
20021,27.9004,29.73,29.727,29.723
20031,27.9006,29.73,29.727,29.723
20041,27.9008,29.73,29.727,29.723
20051,27.901,29.73,29.727,29.723
20061,27.9012,29.73,29.727,29.723
20071,27.9014,29.73,29.727,29.723
20081,27.9016,29.73,29.727,29.723
20091,27.9018,29.73,29.727,29.723
20101,27.902,29.73,29.727,29.723
20111,27.9022,29.73,29.727,29.723
20121,27.9024,29.73,29.727,29.723
20131,27.9026,29.83,29.827,29.823
20141,27.9028,29.83,29.827,29.823
20151,27.903,29.83,29.827,29.823
20161,27.9032,29.83,29.827,29.823
20171,27.9034,29.83,29.827,29.823
20181,27.9036,29.83,29.827,29.823
20191,27.9038,29.83,29.827,29.823
20201,27.904,29.83,29.827,29.823
20211,27.9042,29.83,29.827,29.823
20221,27.9044,29.83,29.827,29.823
20231,27.9046,29.83,29.827,29.823
20241,27.9048,29.83,29.827,29.823
20251,27.905,29.73,29.727,29.723
20261,27.9052,29.73,29.727,29.723
20271,27.9054,29.73,29.727,29.723
20281,27.9056,29.73,29.727,29.723
20291,27.9058,29.73,29.727,29.723
20301,27.906,29.73,29.727,29.723
20311,27.9062,29.62,29.617,29.613
20321,27.9064,29.73,29.727,29.723
20331,27.9066,29.73,29.727,29.723
20341,27.9068,29.73,29.727,29.723
20351,27.907,29.73,29.727,29.723
20361,27.9072,29.73,29.727,29.723
20371,27.9074,29.73,29.727,29.723
20381,27.9076,29.73,29.727,29.723
20391,27.9078,29.73,29.727,29.723
20401,27.908,29.73,29.727,29.723
20411,27.9082,29.73,29.727,29.723
20421,27.9084,29.73,29.727,29.723
20431,27.9086,29.73,29.727,29.723
20441,27.9088,29.73,29.727,29.723
20451,27.909,29.73,29.727,29.723
20461,27.9092,29.73,29.727,29.723
20471,27.9094,29.73,29.727,29.723
20481,27.9096,29.73,29.727,29.723
20491,27.9098,29.73,29.727,29.723
20501,27.91,29.73,29.727,29.723
20511,27.9102,29.73,29.727,29.723
20521,27.9104,29.73,29.727,29.723
20531,27.9106,29.73,29.727,29.723
20541,27.9108,29.73,29.727,29.723
20551,27.911,29.73,29.727,29.723
20561,27.9112,29.83,29.827,29.823
20571,27.9114,29.83,29.827,29.823
20581,27.9116,29.83,29.827,29.823
20591,27.9118,29.83,29.827,29.823
20601,27.912,29.83,29.827,29.823
20611,27.9122,29.83,29.827,29.823
20621,27.9124,29.83,29.827,29.823
20631,27.9126,29.83,29.827,29.823
20641,27.9128,29.73,29.727,29.723
20651,27.913,29.73,29.727,29.723
20661,27.9132,29.73,29.727,29.723
20671,27.9134,29.73,29.727,29.723
20681,27.9136,29.73,29.727,29.723
20691,27.9138,29.73,29.727,29.723
20701,27.914,29.73,29.727,29.723
20711,27.9142,29.73,29.727,29.723
20721,27.9144,29.83,29.827,29.823
20731,27.9146,29.83,29.827,29.823
20741,27.9148,29.83,29.827,29.823
20751,27.915,29.83,29.827,29.823
20761,27.9152,29.83,29.827,29.823
20771,27.9154,29.83,29.827,29.823
20781,27.9156,29.83,29.827,29.823
20791,27.9158,29.83,29.827,29.823
20801,27.916,29.83,29.827,29.823
20811,27.9162,29.83,29.827,29.823
20821,27.9164,29.73,29.727,29.723
20831,27.9166,29.73,29.727,29.723
20841,27.9168,29.73,29.727,29.723
20851,27.917,29.73,29.727,29.723
20861,27.9172,29.83,29.827,29.823
20871,27.9174,29.83,29.827,29.823
20881,27.9176,29.83,29.827,29.823
20891,27.9178,29.83,29.827,29.823
20901,27.918,29.83,29.827,29.823
20911,27.9182,29.83,29.827,29.823
20921,27.9184,29.73,29.727,29.723
20931,27.9186,29.73,29.727,29.723
20941,27.9188,29.83,29.827,29.823
20951,27.919,29.73,29.727,29.723
20961,27.9192,29.73,29.727,29.723
20971,27.9194,29.73,29.727,29.723
20981,27.9196,29.73,29.727,29.723
20991,27.9198,29.73,29.727,29.723
21001,27.92,29.73,29.727,29.723
21011,27.9202,29.73,29.727,29.723
21021,27.9204,29.73,29.727,29.723
21031,27.9206,29.73,29.727,29.723
21041,27.9208,29.73,29.727,29.723
21051,27.921,29.73,29.727,29.723
21061,27.9212,29.73,29.727,29.723
21071,27.9214,29.73,29.727,29.723
21081,27.9216,29.73,29.727,29.723
21091,27.9218,29.83,29.827,29.823
21101,27.922,29.73,29.727,29.723
21111,27.9222,29.73,29.727,29.723
21121,27.9224,29.73,29.727,29.723
21131,27.9226,29.73,29.727,29.723
21141,27.9228,29.73,29.727,29.723
21151,27.923,29.73,29.727,29.723
21161,27.9232,29.62,29.617,29.613
21171,27.9234,29.62,29.617,29.613
21181,27.9236,29.73,29.727,29.723
21191,27.9238,29.73,29.727,29.723
21201,27.924,29.73,29.727,29.723
21211,27.9242,29.73,29.727,29.723
21221,27.9244,29.73,29.727,29.723
21231,27.9246,29.73,29.727,29.723
21241,27.9248,29.73,29.727,29.723
21251,27.925,29.73,29.727,29.723
21261,27.9252,29.73,29.727,29.723
21271,27.9254,29.62,29.617,29.613
21281,27.9256,29.73,29.727,29.723
21291,27.9258,29.73,29.727,29.723
21301,27.926,29.73,29.727,29.723
21311,27.9262,29.73,29.727,29.723
21321,27.9264,29.73,29.727,29.723
21331,27.9266,29.73,29.727,29.723
21341,27.9268,29.73,29.727,29.723
21351,27.927,29.73,29.727,29.723
21361,27.9272,29.73,29.727,29.723
21371,27.9274,29.73,29.727,29.723
21381,27.9276,29.73,29.727,29.723
21391,27.9278,29.62,29.617,29.613
21401,27.928,29.62,29.617,29.613
21411,27.9282,29.62,29.617,29.613
21421,27.9284,29.62,29.617,29.613
21431,27.9286,29.62,29.617,29.613
21441,27.9288,29.62,29.617,29.613
21451,27.929,29.62,29.617,29.613
21461,27.9292,29.52,29.517,29.513
21471,27.9294,29.62,29.617,29.613
21481,27.9296,29.62,29.617,29.613
21491,27.9298,29.62,29.617,29.613
21501,27.93,29.52,29.517,29.513
21511,27.9302,29.52,29.517,29.513
21521,27.9304,29.52,29.517,29.513
21531,27.9306,29.52,29.517,29.513
21541,27.9308,29.52,29.517,29.513
21551,27.931,29.42,29.417,29.413
21561,27.9312,29.42,29.417,29.413
21571,27.9314,29.42,29.417,29.413
21581,27.9316,29.42,29.417,29.413
21591,27.9318,29.31,29.307,29.303
21601,27.932,29.31,29.307,29.303
21611,27.9322,29.31,29.307,29.303
21621,27.9324,29.21,29.207,29.203
21631,27.9326,29.21,29.207,29.203
21641,27.9328,29.21,29.207,29.203
21651,27.933,29.31,29.307,29.303
21661,27.9332,29.31,29.307,29.303
21671,27.9334,29.31,29.307,29.303
21681,27.9336,29.31,29.307,29.303
21691,27.9338,29.31,29.307,29.303
21701,27.934,29.21,29.207,29.203
21711,27.9342,29.31,29.307,29.303
21721,27.9344,29.31,29.307,29.303
21731,27.9346,29.31,29.307,29.303
21741,27.9348,29.31,29.307,29.303
21751,27.935,29.31,29.307,29.303
21761,27.9352,29.31,29.307,29.303
21771,27.9354,29.31,29.307,29.303
21781,27.9356,29.31,29.307,29.303
21791,27.9358,29.31,29.307,29.303
21801,27.936,29.21,29.207,29.203
21811,27.9362,29.21,29.207,29.203
21821,27.9364,29.21,29.207,29.203
21831,27.9366,29.21,29.207,29.203
21841,27.9368,29.21,29.207,29.203
21851,27.937,29.21,29.207,29.203
21861,27.9372,29.21,29.207,29.203
21871,27.9374,29.31,29.307,29.303
21881,27.9376,29.21,29.207,29.203
21891,27.9378,29.31,29.307,29.303
21901,27.938,29.21,29.207,29.203
21911,27.9382,29.21,29.207,29.203
21921,27.9384,29.21,29.207,29.203
21931,27.9386,29.21,29.207,29.203
21941,27.9388,29.21,29.207,29.203
21951,27.939,29.31,29.307,29.303
21961,27.9392,29.31,29.307,29.303
21971,27.9394,29.21,29.207,29.203
21981,27.9396,29.31,29.307,29.303
21991,27.9398,29.31,29.307,29.303
22001,27.94,29.31,29.307,29.303
22011,27.9402,29.31,29.307,29.303
22021,27.9404,29.31,29.307,29.303
22031,27.9406,29.31,29.307,29.303
22041,27.9408,29.31,29.307,29.303
22051,27.941,29.42,29.417,29.413
22061,27.9412,29.42,29.417,29.413
22071,27.9414,29.42,29.417,29.413
22081,27.9416,29.42,29.417,29.413
22091,27.9418,29.31,29.307,29.303
22101,27.942,29.31,29.307,29.303
22111,27.9422,29.31,29.307,29.303
22121,27.9424,29.31,29.307,29.303
22131,27.9426,29.31,29.307,29.303
22141,27.9428,29.42,29.417,29.413
22151,27.943,29.31,29.307,29.303
22161,27.9432,29.31,29.307,29.303
22171,27.9434,29.31,29.307,29.303
22181,27.9436,29.31,29.307,29.303
22191,27.9438,29.31,29.307,29.303
22201,27.944,29.31,29.307,29.303
22211,27.9442,29.21,29.207,29.203
22221,27.9444,29.21,29.207,29.203
22231,27.9446,29.21,29.207,29.203
22241,27.9448,29.21,29.207,29.203
22251,27.945,29.31,29.307,29.303
22261,27.9452,29.21,29.207,29.203
22271,27.9454,29.21,29.207,29.203
22281,27.9456,29.21,29.207,29.203
22291,27.9458,29.21,29.207,29.203
22301,27.946,29.21,29.207,29.203
22311,27.9462,29.21,29.207,29.203
22321,27.9464,29.21,29.207,29.203
22331,27.9466,29.21,29.207,29.203
22341,27.9468,29.21,29.207,29.203
22351,27.947,29.21,29.207,29.203
22361,27.9472,29.21,29.207,29.203
22371,27.9474,29.31,29.307,29.303
22381,27.9476,29.31,29.307,29.303
22391,27.9478,29.31,29.307,29.303
22401,27.948,29.31,29.307,29.303
22411,27.9482,29.31,29.307,29.303
22421,27.9484,29.31,29.307,29.303
22431,27.9486,29.31,29.307,29.303
22441,27.9488,29.31,29.307,29.303
22451,27.949,29.31,29.307,29.303
22461,27.9492,29.31,29.307,29.303
22471,27.9494,29.31,29.307,29.303
22481,27.9496,29.31,29.307,29.303
22491,27.9498,29.31,29.307,29.303
22501,27.95,29.31,29.307,29.303
22511,27.9502,29.31,29.307,29.303
22521,27.9504,29.21,29.207,29.203
22531,27.9506,29.31,29.307,29.303
22541,27.9508,29.31,29.307,29.303
22551,27.951,29.21,29.207,29.203
22561,27.9512,29.21,29.207,29.203
22571,27.9514,29.31,29.307,29.303
22581,27.9516,29.31,29.307,29.303
22591,27.9518,29.31,29.307,29.303
22601,27.952,29.31,29.307,29.303
22611,27.9522,29.31,29.307,29.303
22621,27.9524,29.31,29.307,29.303
22631,27.9526,29.31,29.307,29.303
22641,27.9528,29.31,29.307,29.303
22651,27.953,29.31,29.307,29.303
22661,27.9532,29.31,29.307,29.303
22671,27.9534,29.31,29.307,29.303
22681,27.9536,29.31,29.307,29.303
22691,27.9538,29.21,29.207,29.203
22701,27.954,29.21,29.207,29.203
22711,27.9542,29.31,29.307,29.303
22721,27.9544,29.31,29.307,29.303
22731,27.9546,29.31,29.307,29.303
22741,27.9548,29.31,29.307,29.303
22751,27.955,29.21,29.207,29.203
22761,27.9552,29.31,29.307,29.303
22771,27.9554,29.31,29.307,29.303
22781,27.9556,29.31,29.307,29.303
22791,27.9558,29.31,29.307,29.303
22801,27.956,29.31,29.307,29.303
22811,27.9562,29.31,29.307,29.303
22821,27.9564,29.31,29.307,29.303
22831,27.9566,29.31,29.307,29.303
22841,27.9568,29.31,29.307,29.303
22851,27.957,29.31,29.307,29.303
22861,27.9572,29.31,29.307,29.303
22871,27.9574,29.31,29.307,29.303
22881,27.9576,29.31,29.307,29.303
22891,27.9578,29.31,29.307,29.303
22901,27.958,29.31,29.307,29.303
22911,27.9582,29.31,29.307,29.303
22921,27.9584,29.31,29.307,29.303
22931,27.9586,29.31,29.307,29.303
22941,27.9588,29.31,29.307,29.303
22951,27.959,29.21,29.207,29.203
22961,27.9592,29.21,29.207,29.203
22971,27.9594,29.21,29.207,29.203
22981,27.9596,29.31,29.307,29.303
22991,27.9598,29.31,29.307,29.303
23001,27.96,29.31,29.307,29.303
23011,27.9602,29.31,29.307,29.303
23021,27.9604,29.31,29.307,29.303
23031,27.9606,29.21,29.207,29.203
23041,27.9608,29.31,29.307,29.303
23051,27.961,29.31,29.307,29.303
23061,27.9612,29.31,29.307,29.303
23071,27.9614,29.31,29.307,29.303
23081,27.9616,29.31,29.307,29.303
23091,27.9618,29.31,29.307,29.303
23101,27.962,29.31,29.307,29.303
23111,27.9622,29.31,29.307,29.303
23121,27.9624,29.31,29.307,29.303
23131,27.9626,29.31,29.307,29.303
23141,27.9628,29.31,29.307,29.303
23151,27.963,29.31,29.307,29.303
23161,27.9632,29.31,29.307,29.303
23171,27.9634,29.31,29.307,29.303
23181,27.9636,29.31,29.307,29.303
23191,27.9638,29.31,29.307,29.303
23201,27.964,29.31,29.307,29.303
23211,27.9642,29.31,29.307,29.303
23221,27.9644,29.31,29.307,29.303
23231,27.9646,29.31,29.307,29.303
23241,27.9648,29.31,29.307,29.303
23251,27.965,29.31,29.307,29.303
23261,27.9652,29.31,29.307,29.303
23271,27.9654,29.31,29.307,29.303
23281,27.9656,29.31,29.307,29.303
23291,27.9658,29.31,29.307,29.303
23301,27.966,29.31,29.307,29.303
23311,27.9662,29.31,29.307,29.303
23321,27.9664,29.31,29.307,29.303
23331,27.9666,29.31,29.307,29.303
23341,27.9668,29.31,29.307,29.303
23351,27.967,29.31,29.307,29.303
23361,27.9672,29.31,29.307,29.303
23371,27.9674,29.31,29.307,29.303
23381,27.9676,29.31,29.307,29.303
23391,27.9678,29.31,29.307,29.303
23401,27.968,29.31,29.307,29.303
23411,27.9682,29.21,29.207,29.203
23421,27.9684,29.21,29.207,29.203
23431,27.9686,29.21,29.207,29.203
23441,27.9688,29.21,29.207,29.203
23451,27.969,29.21,29.207,29.203
23461,27.9692,29.21,29.207,29.203
23471,27.9694,29.21,29.207,29.203
23481,27.9696,29.21,29.207,29.203
23491,27.9698,29.21,29.207,29.203
23501,27.97,29.21,29.207,29.203
23511,27.9702,29.21,29.207,29.203
23521,27.9704,29.11,29.107,29.103
23531,27.9706,29.11,29.107,29.103
23541,27.9708,29.11,29.107,29.103
23551,27.971,29.11,29.107,29.103
23561,27.9712,29.11,29.107,29.103
23571,27.9714,29.11,29.107,29.103
23581,27.9716,29.11,29.107,29.103
23591,27.9718,29.11,29.107,29.103
23601,27.972,29.11,29.107,29.103
23611,27.9722,29.11,29.107,29.103
23621,27.9724,29.11,29.107,29.103
23631,27.9726,29.11,29.107,29.103
23641,27.9728,29.11,29.107,29.103
23651,27.973,29.11,29.107,29.103
23661,27.9732,29.11,29.107,29.103
23671,27.9734,29.11,29.107,29.103
23681,27.9736,29.11,29.107,29.103
23691,27.9738,29.11,29.107,29.103
23701,27.974,29.11,29.107,29.103
23711,27.9742,29.11,29.107,29.103
23721,27.9744,29.11,29.107,29.103
23731,27.9746,29.11,29.107,29.103
23741,27.9748,29.11,29.107,29.103
23751,27.975,29.11,29.107,29.103
23761,27.9752,29.11,29.107,29.103
23771,27.9754,29.11,29.107,29.103
23781,27.9756,29.11,29.107,29.103
23791,27.9758,29.11,29.107,29.103
23801,27.976,29.11,29.107,29.103
23811,27.9762,29.11,29.107,29.103
23821,27.9764,29.11,29.107,29.103
23831,27.9766,29,28.997,28.993
23841,27.9768,29,28.997,28.993
23851,27.977,29.11,29.107,29.103
23861,27.9772,29.11,29.107,29.103
23871,27.9774,29,28.997,28.993
23881,27.9776,29,28.997,28.993
23891,27.9778,29,28.997,28.993
23901,27.978,29,28.997,28.993
23911,27.9782,29,28.997,28.993
23921,27.9784,29,28.997,28.993
23931,27.9786,29,28.997,28.993
23941,27.9788,29,28.997,28.993
23951,27.979,29,28.997,28.993
23961,27.9792,29,28.997,28.993
23971,27.9794,29,28.997,28.993
23981,27.9796,29,28.997,28.993
23991,27.9798,29,28.997,28.993
24001,27.98,29.11,29.107,29.103
24011,27.9802,29,28.997,28.993
24021,27.9804,29,28.997,28.993
24031,27.9806,29,28.997,28.993
24041,27.9808,29,28.997,28.993
24051,27.981,29,28.997,28.993
24061,27.9812,29,28.997,28.993
24071,27.9814,29,28.997,28.993
24081,27.9816,29,28.997,28.993
24091,27.9818,29,28.997,28.993
24101,27.982,29,28.997,28.993
24111,27.9822,29,28.997,28.993
24121,27.9824,29,28.997,28.993
24131,27.9826,29,28.997,28.993
24141,27.9828,29,28.997,28.993
24151,27.983,29,28.997,28.993
24161,27.9832,29,28.997,28.993
24171,27.9834,29,28.997,28.993
24181,27.9836,29,28.997,28.993
24191,27.9838,28.9,28.897,28.893
24201,27.984,28.9,28.897,28.893
24211,27.9842,28.9,28.897,28.893
24221,27.9844,28.9,28.897,28.893
24231,27.9846,28.9,28.897,28.893
24241,27.9848,28.9,28.897,28.893
24251,27.985,28.9,28.897,28.893
24261,27.9852,28.9,28.897,28.893
24271,27.9854,28.9,28.897,28.893
24281,27.9856,28.9,28.897,28.893
24291,27.9858,28.9,28.897,28.893
24301,27.986,29,28.997,28.993
24311,27.9862,29,28.997,28.993
24321,27.9864,29,28.997,28.993
24331,27.9866,29,28.997,28.993
24341,27.9868,29,28.997,28.993
24351,27.987,29,28.997,28.993
24361,27.9872,29,28.997,28.993
24371,27.9874,29,28.997,28.993
24381,27.9876,29,28.997,28.993
24391,27.9878,29,28.997,28.993
24401,27.988,29,28.997,28.993
24411,27.9882,28.9,28.897,28.893
24421,27.9884,28.9,28.897,28.893
24431,27.9886,28.9,28.897,28.893
24441,27.9888,28.9,28.897,28.893
24451,27.989,28.9,28.897,28.893
24461,27.9892,28.9,28.897,28.893
24471,27.9894,28.9,28.897,28.893
24481,27.9896,29,28.997,28.993
24491,27.9898,29,28.997,28.993
24501,27.99,29,28.997,28.993
24511,27.9902,29,28.997,28.993
24521,27.9904,29,28.997,28.993
24531,27.9906,29,28.997,28.993
24541,27.9908,29,28.997,28.993
24551,27.991,29,28.997,28.993
24561,27.9912,29,28.997,28.993
24571,27.9914,29,28.997,28.993
24581,27.9916,29,28.997,28.993
24591,27.9918,29,28.997,28.993
24601,27.992,29,28.997,28.993
24611,27.9922,29,28.997,28.993
24621,27.9924,28.9,28.897,28.893
24631,27.9926,29,28.997,28.993
24641,27.9928,28.9,28.897,28.893
24651,27.993,29,28.997,28.993
24661,27.9932,29,28.997,28.993
24671,27.9934,29,28.997,28.993
24681,27.9936,29,28.997,28.993
24691,27.9938,29,28.997,28.993
24701,27.994,29,28.997,28.993
24711,27.9942,28.9,28.897,28.893
24721,27.9944,28.9,28.897,28.893
24731,27.9946,28.9,28.897,28.893
24741,27.9948,29,28.997,28.993
24751,27.995,29,28.997,28.993
24761,27.9952,29,28.997,28.993
24771,27.9954,29,28.997,28.993
24781,27.9956,29,28.997,28.993
24791,27.9958,29,28.997,28.993
24801,27.996,29,28.997,28.993
24811,27.9962,28.9,28.897,28.893
24821,27.9964,28.9,28.897,28.893
24831,27.9966,28.9,28.897,28.893
24841,27.9968,28.9,28.897,28.893
24851,27.997,28.9,28.897,28.893
24861,27.9972,28.9,28.897,28.893
24871,27.9974,28.9,28.897,28.893
24881,27.9976,28.9,28.897,28.893
24891,27.9978,28.9,28.897,28.893
24901,27.998,28.9,28.897,28.893
24911,27.9982,28.9,28.897,28.893
24921,27.9984,28.9,28.897,28.893
24931,27.9986,28.9,28.897,28.893
24941,27.9988,28.9,28.897,28.893
24951,27.999,28.9,28.897,28.893
24961,27.9992,28.9,28.897,28.893
24971,27.9994,28.9,28.897,28.893
24981,27.9996,28.9,28.897,28.893
24991,27.9998,28.9,28.897,28.893
25001,28,28.9,28.897,28.893
25011,28.0002,28.9,28.897,28.893
25021,28.0004,28.9,28.897,28.893
25031,28.0006,28.8,28.797,28.793
25041,28.0008,28.9,28.897,28.893
25051,28.001,28.9,28.897,28.893
25061,28.0012,28.9,28.897,28.893
25071,28.0014,28.9,28.897,28.893
25081,28.0016,28.9,28.897,28.893
25091,28.0018,28.9,28.897,28.893
25101,28.002,28.8,28.797,28.793
25111,28.0022,28.8,28.797,28.793
25121,28.0024,28.8,28.797,28.793
25131,28.0026,28.8,28.797,28.793
25141,28.0028,28.8,28.797,28.793
25151,28.003,28.8,28.797,28.793
25161,28.0032,28.8,28.797,28.793
25171,28.0034,28.8,28.797,28.793
25181,28.0036,28.9,28.897,28.893
25191,28.0038,28.8,28.797,28.793
25201,28.004,28.8,28.797,28.793
25211,28.0042,28.8,28.797,28.793
25221,28.0044,28.8,28.797,28.793
25231,28.0046,28.8,28.797,28.793
25241,28.0048,28.8,28.797,28.793
25251,28.005,28.8,28.797,28.793
