time,ambientTemperature,surfTemp100mA,surfTemp50mA,surfTemp30mA
11851,28.0837,29.52,29.51686,29.51359
11861,28.08372,29.52,29.51686,29.51359
11871,28.08374,29.52,29.51686,29.51359
11881,28.08376,29.52,29.51686,29.51359
11891,28.08378,29.52,29.51686,29.51359
11901,28.0838,29.52,29.51686,29.51359
11911,28.08382,29.62,29.61686,29.61359
11921,28.08384,29.62,29.61686,29.61359
11931,28.08386,29.62,29.61686,29.61359
11941,28.08388,29.62,29.61686,29.61359
11951,28.0839,29.62,29.61686,29.61359
11961,28.08392,29.62,29.61686,29.61359
11971,28.08394,29.62,29.61686,29.61359
11981,28.08396,29.52,29.51686,29.51359
11991,28.08398,29.62,29.61686,29.61359
12001,28.084,29.62,29.61686,29.61359
12011,28.08402,29.62,29.61686,29.61359
12021,28.08404,29.62,29.61686,29.61359
12031,28.08406,29.62,29.61686,29.61359
12041,28.08408,29.62,29.61686,29.61359
12051,28.0841,29.62,29.61686,29.61359
12061,28.08412,29.52,29.51686,29.51359
12071,28.08414,29.52,29.51686,29.51359
12081,28.08416,29.62,29.61686,29.61359
12091,28.08418,29.52,29.51686,29.51359
12101,28.0842,29.62,29.61686,29.61359
12111,28.08422,29.62,29.61686,29.61359
12121,28.08424,29.62,29.61686,29.61359
12131,28.08426,29.62,29.61686,29.61359
12141,28.08428,29.62,29.61686,29.61359
12151,28.0843,29.62,29.61686,29.61359
12161,28.08432,29.62,29.61686,29.61359
12171,28.08434,29.62,29.61686,29.61359
12181,28.08436,29.62,29.61686,29.61359
12191,28.08438,29.62,29.61686,29.61359
12201,28.0844,29.62,29.61686,29.61359
12211,28.08442,29.62,29.61686,29.61359
12221,28.08444,29.62,29.61686,29.61359
12231,28.08446,29.62,29.61686,29.61359
12241,28.08448,29.62,29.61686,29.61359
12251,28.0845,29.62,29.61686,29.61359
12261,28.08452,29.62,29.61686,29.61359
12271,28.08454,29.62,29.61686,29.61359
12281,28.08456,29.62,29.61686,29.61359
12291,28.08458,29.62,29.61686,29.61359
12301,28.0846,29.62,29.61686,29.61359
12311,28.08462,29.62,29.61686,29.61359
12321,28.08464,29.62,29.61686,29.61359
12331,28.08466,29.62,29.61686,29.61359
12341,28.08468,29.52,29.51686,29.51359
12351,28.0847,29.62,29.61686,29.61359
12361,28.08472,29.62,29.61686,29.61359
12371,28.08474,29.62,29.61686,29.61359
12381,28.08476,29.52,29.51686,29.51359
12391,28.08478,29.52,29.51686,29.51359
12401,28.0848,29.62,29.61686,29.61359
12411,28.08482,29.62,29.61686,29.61359
12421,28.08484,29.62,29.61686,29.61359
12431,28.08486,29.62,29.61686,29.61359
12441,28.08488,29.62,29.61686,29.61359
12451,28.0849,29.62,29.61686,29.61359
12461,28.08492,29.62,29.61686,29.61359
12471,28.08494,29.62,29.61686,29.61359
12481,28.08496,29.62,29.61686,29.61359
12491,28.08498,29.62,29.61686,29.61359
12501,28.085,29.62,29.61686,29.61359
12511,28.08502,29.62,29.61686,29.61359
12521,28.08504,29.62,29.61686,29.61359
12531,28.08506,29.62,29.61686,29.61359
12541,28.08508,29.62,29.61686,29.61359
12551,28.0851,29.62,29.61686,29.61359
12561,28.08512,29.62,29.61686,29.61359
12571,28.08514,29.62,29.61686,29.61359
12581,28.08516,29.62,29.61686,29.61359
12591,28.08518,29.62,29.61686,29.61359
12601,28.0852,29.62,29.61686,29.61359
12611,28.08522,29.62,29.61686,29.61359
12621,28.08524,29.62,29.61686,29.61359
12631,28.08526,29.62,29.61686,29.61359
12641,28.08528,29.52,29.51686,29.51359
12651,28.0853,29.62,29.61686,29.61359
12661,28.08532,29.52,29.51686,29.51359
12671,28.08534,29.62,29.61686,29.61359
12681,28.08536,29.52,29.51686,29.51359
12691,28.08538,29.52,29.51686,29.51359
12701,28.0854,29.52,29.51686,29.51359
12711,28.08542,29.52,29.51686,29.51359
12721,28.08544,29.52,29.51686,29.51359
12731,28.08546,29.52,29.51686,29.51359
12741,28.08548,29.52,29.51686,29.51359
12751,28.0855,29.52,29.51686,29.51359
12761,28.08552,29.52,29.51686,29.51359
12771,28.08554,29.52,29.51686,29.51359
12781,28.08556,29.52,29.51686,29.51359
12791,28.08558,29.62,29.61686,29.61359
12801,28.0856,29.62,29.61686,29.61359
12811,28.08562,29.62,29.61686,29.61359
12821,28.08564,29.52,29.51686,29.51359
12831,28.08566,29.52,29.51686,29.51359
12841,28.08568,29.52,29.51686,29.51359
12851,28.0857,29.62,29.61686,29.61359
12861,28.08572,29.62,29.61686,29.61359
12871,28.08574,29.52,29.51686,29.51359
12881,28.08576,29.62,29.61686,29.61359
12891,28.08578,29.62,29.61686,29.61359
12901,28.0858,29.62,29.61686,29.61359
12911,28.08582,29.62,29.61686,29.61359
12921,28.08584,29.62,29.61686,29.61359
12931,28.08586,29.62,29.61686,29.61359
12941,28.08588,29.52,29.51686,29.51359
12951,28.0859,29.62,29.61686,29.61359
12961,28.08592,29.62,29.61686,29.61359
12971,28.08594,29.62,29.61686,29.61359
12981,28.08596,29.62,29.61686,29.61359
12991,28.08598,29.62,29.61686,29.61359
13001,28.086,29.62,29.61686,29.61359
13011,28.08602,29.52,29.51686,29.51359
13021,28.08604,29.62,29.61686,29.61359
13031,28.08606,29.62,29.61686,29.61359
13041,28.08608,29.62,29.61686,29.61359
13051,28.0861,29.62,29.61686,29.61359
13061,28.08612,29.62,29.61686,29.61359
13071,28.08614,29.62,29.61686,29.61359
13081,28.08616,29.62,29.61686,29.61359
13091,28.08618,29.62,29.61686,29.61359
13101,28.0862,29.62,29.61686,29.61359
13111,28.08622,29.62,29.61686,29.61359
13121,28.08624,29.62,29.61686,29.61359
13131,28.08626,29.52,29.51686,29.51359
13141,28.08628,29.62,29.61686,29.61359
13151,28.0863,29.62,29.61686,29.61359
13161,28.08632,29.62,29.61686,29.61359
13171,28.08634,29.62,29.61686,29.61359
13181,28.08636,29.62,29.61686,29.61359
13191,28.08638,29.62,29.61686,29.61359
13201,28.0864,29.62,29.61686,29.61359
13211,28.08642,29.62,29.61686,29.61359
13221,28.08644,29.62,29.61686,29.61359
13231,28.08646,29.62,29.61686,29.61359
13241,28.08648,29.62,29.61686,29.61359
13251,28.0865,29.62,29.61686,29.61359
13261,28.08652,29.62,29.61686,29.61359
13271,28.08654,29.62,29.61686,29.61359
13281,28.08656,29.62,29.61686,29.61359
13291,28.08658,29.62,29.61686,29.61359
13301,28.0866,29.62,29.61686,29.61359
13311,28.08662,29.62,29.61686,29.61359
13321,28.08664,29.62,29.61686,29.61359
13331,28.08666,29.62,29.61686,29.61359
13341,28.08668,29.62,29.61686,29.61359
13351,28.0867,29.62,29.61686,29.61359
13361,28.08672,29.62,29.61686,29.61359
13371,28.08674,29.62,29.61686,29.61359
13381,28.08676,29.62,29.61686,29.61359
13391,28.08678,29.62,29.61686,29.61359
13401,28.0868,29.62,29.61686,29.61359
13411,28.08682,29.62,29.61686,29.61359
13421,28.08684,29.62,29.61686,29.61359
13431,28.08686,29.62,29.61686,29.61359
13441,28.08688,29.62,29.61686,29.61359
13451,28.0869,29.73,29.72686,29.72359
13461,28.08692,29.62,29.61686,29.61359
13471,28.08694,29.62,29.61686,29.61359
13481,28.08696,29.73,29.72686,29.72359
13491,28.08698,29.73,29.72686,29.72359
13501,28.087,29.62,29.61686,29.61359
13511,28.08702,29.62,29.61686,29.61359
13521,28.08704,29.62,29.61686,29.61359
13531,28.08706,29.62,29.61686,29.61359
13541,28.08708,29.62,29.61686,29.61359
13551,28.0871,29.62,29.61686,29.61359
13561,28.08712,29.73,29.72686,29.72359
13571,28.08714,29.62,29.61686,29.61359
13581,28.08716,29.73,29.72686,29.72359
13591,28.08718,29.73,29.72686,29.72359
13601,28.0872,29.73,29.72686,29.72359
13611,28.08722,29.73,29.72686,29.72359
13621,28.08724,29.73,29.72686,29.72359
13631,28.08726,29.73,29.72686,29.72359
13641,28.08728,29.73,29.72686,29.72359
13651,28.0873,29.73,29.72686,29.72359
13661,28.08732,29.73,29.72686,29.72359
13671,28.08734,29.73,29.72686,29.72359
13681,28.08736,29.73,29.72686,29.72359
13691,28.08738,29.73,29.72686,29.72359
13701,28.0874,29.73,29.72686,29.72359
13711,28.08742,29.73,29.72686,29.72359
13721,28.08744,29.73,29.72686,29.72359
13731,28.08746,29.73,29.72686,29.72359
13741,28.08748,29.73,29.72686,29.72359
13751,28.0875,29.73,29.72686,29.72359
13761,28.08752,29.73,29.72686,29.72359
13771,28.08754,29.73,29.72686,29.72359
13781,28.08756,29.73,29.72686,29.72359
13791,28.08758,29.73,29.72686,29.72359
13801,28.0876,29.73,29.72686,29.72359
13811,28.08762,29.73,29.72686,29.72359
13821,28.08764,29.73,29.72686,29.72359
13831,28.08766,29.73,29.72686,29.72359
13841,28.08768,29.73,29.72686,29.72359
13851,28.0877,29.73,29.72686,29.72359
13861,28.08772,29.73,29.72686,29.72359
13871,28.08774,29.73,29.72686,29.72359
13881,28.08776,29.73,29.72686,29.72359
13891,28.08778,29.73,29.72686,29.72359
13901,28.0878,29.73,29.72686,29.72359
13911,28.08782,29.73,29.72686,29.72359
13921,28.08784,29.73,29.72686,29.72359
13931,28.08786,29.73,29.72686,29.72359
13941,28.08788,29.73,29.72686,29.72359
13951,28.0879,29.73,29.72686,29.72359
13961,28.08792,29.73,29.72686,29.72359
13971,28.08794,29.73,29.72686,29.72359
13981,28.08796,29.73,29.72686,29.72359
13991,28.08798,29.73,29.72686,29.72359
14001,28.088,29.73,29.72686,29.72359
14011,28.08802,29.73,29.72686,29.72359
14021,28.08804,29.73,29.72686,29.72359
14031,28.08806,29.73,29.72686,29.72359
14041,28.08808,29.73,29.72686,29.72359
14051,28.0881,29.73,29.72686,29.72359
14061,28.08812,29.73,29.72686,29.72359
14071,28.08814,29.73,29.72686,29.72359
14081,28.08816,29.73,29.72686,29.72359
14091,28.08818,29.73,29.72686,29.72359
14101,28.0882,29.73,29.72686,29.72359
14111,28.08822,29.73,29.72686,29.72359
14121,28.08824,29.73,29.72686,29.72359
14131,28.08826,29.73,29.72686,29.72359
14141,28.08828,29.73,29.72686,29.72359
14151,28.0883,29.73,29.72686,29.72359
14161,28.08832,29.73,29.72686,29.72359
14171,28.08834,29.73,29.72686,29.72359
14181,28.08836,29.73,29.72686,29.72359
14191,28.08838,29.73,29.72686,29.72359
14201,28.0884,29.73,29.72686,29.72359
14211,28.08842,29.73,29.72686,29.72359
14221,28.08844,29.73,29.72686,29.72359
14231,28.08846,29.73,29.72686,29.72359
14241,28.08848,29.73,29.72686,29.72359
14251,28.0885,29.73,29.72686,29.72359
14261,28.08852,29.73,29.72686,29.72359
14271,28.08854,29.73,29.72686,29.72359
14281,28.08856,29.73,29.72686,29.72359
14291,28.08858,29.73,29.72686,29.72359
14301,28.0886,29.73,29.72686,29.72359
14311,28.08862,29.73,29.72686,29.72359
14321,28.08864,29.73,29.72686,29.72359
14331,28.08866,29.73,29.72686,29.72359
14341,28.08868,29.73,29.72686,29.72359
14351,28.0887,29.73,29.72686,29.72359
14361,28.08872,29.73,29.72686,29.72359
14371,28.08874,29.73,29.72686,29.72359
14381,28.08876,29.73,29.72686,29.72359
14391,28.08878,29.73,29.72686,29.72359
14401,28.0888,29.73,29.72686,29.72359
14411,28.08882,29.73,29.72686,29.72359
14421,28.08884,29.73,29.72686,29.72359
14431,28.08886,29.73,29.72686,29.72359
14441,28.08888,29.73,29.72686,29.72359
14451,28.0889,29.73,29.72686,29.72359
14461,28.08892,29.73,29.72686,29.72359
14471,28.08894,29.73,29.72686,29.72359
14481,28.08896,29.73,29.72686,29.72359
14491,28.08898,29.73,29.72686,29.72359
14501,28.089,29.73,29.72686,29.72359
14511,28.08902,29.73,29.72686,29.72359
14521,28.08904,29.73,29.72686,29.72359
14531,28.08906,29.73,29.72686,29.72359
14541,28.08908,29.73,29.72686,29.72359
14551,28.0891,29.73,29.72686,29.72359
14561,28.08912,29.73,29.72686,29.72359
14571,28.08914,29.73,29.72686,29.72359
14581,28.08916,29.73,29.72686,29.72359
14591,28.08918,29.73,29.72686,29.72359
14601,28.0892,29.73,29.72686,29.72359
14611,28.08922,29.73,29.72686,29.72359
14621,28.08924,29.73,29.72686,29.72359
14631,28.08926,29.73,29.72686,29.72359
14641,28.08928,29.73,29.72686,29.72359
14651,28.0893,29.73,29.72686,29.72359
14661,28.08932,29.73,29.72686,29.72359
14671,28.08934,29.73,29.72686,29.72359
14681,28.08936,29.73,29.72686,29.72359
14691,28.08938,29.73,29.72686,29.72359
14701,28.0894,29.73,29.72686,29.72359
14711,28.08942,29.73,29.72686,29.72359
14721,28.08944,29.83,29.82686,29.82359
14731,28.08946,29.73,29.72686,29.72359
14741,28.08948,29.73,29.72686,29.72359
14751,28.0895,29.73,29.72686,29.72359
14761,28.08952,29.73,29.72686,29.72359
14771,28.08954,29.73,29.72686,29.72359
14781,28.08956,29.73,29.72686,29.72359
14791,28.08958,29.73,29.72686,29.72359
14801,28.0896,29.73,29.72686,29.72359
14811,28.08962,29.73,29.72686,29.72359
14821,28.08964,29.73,29.72686,29.72359
14831,28.08966,29.73,29.72686,29.72359
14841,28.08968,29.73,29.72686,29.72359
14851,28.0897,29.73,29.72686,29.72359
14861,28.08972,29.73,29.72686,29.72359
14871,28.08974,29.73,29.72686,29.72359
14881,28.08976,29.73,29.72686,29.72359
14891,28.08978,29.73,29.72686,29.72359
14901,28.0898,29.73,29.72686,29.72359
14911,28.08982,29.73,29.72686,29.72359
14921,28.08984,29.73,29.72686,29.72359
14931,28.08986,29.73,29.72686,29.72359
14941,28.08988,29.73,29.72686,29.72359
14951,28.0899,29.73,29.72686,29.72359
14961,28.08992,29.73,29.72686,29.72359
14971,28.08994,29.73,29.72686,29.72359
14981,28.08996,29.73,29.72686,29.72359
14991,28.08998,29.73,29.72686,29.72359
15001,28.09,29.73,29.72686,29.72359
15011,28.09002,29.73,29.72686,29.72359
15021,28.09004,29.73,29.72686,29.72359
15031,28.09006,29.83,29.82686,29.82359
15041,28.09008,29.73,29.72686,29.72359
15051,28.0901,29.73,29.72686,29.72359
15061,28.09012,29.73,29.72686,29.72359
15071,28.09014,29.73,29.72686,29.72359
15081,28.09016,29.73,29.72686,29.72359
15091,28.09018,29.73,29.72686,29.72359
15101,28.0902,29.73,29.72686,29.72359
15111,28.09022,29.73,29.72686,29.72359
15121,28.09024,29.73,29.72686,29.72359
15131,28.09026,29.73,29.72686,29.72359
15141,28.09028,29.73,29.72686,29.72359
15151,28.0903,29.73,29.72686,29.72359
15161,28.09032,29.73,29.72686,29.72359
15171,28.09034,29.73,29.72686,29.72359
15181,28.09036,29.73,29.72686,29.72359
15191,28.09038,29.73,29.72686,29.72359
15201,28.0904,29.73,29.72686,29.72359
15211,28.09042,29.73,29.72686,29.72359
15221,28.09044,29.73,29.72686,29.72359
15231,28.09046,29.73,29.72686,29.72359
15241,28.09048,29.73,29.72686,29.72359
15251,28.0905,29.73,29.72686,29.72359
15261,28.09052,29.73,29.72686,29.72359
15271,28.09054,29.73,29.72686,29.72359
15281,28.09056,29.73,29.72686,29.72359
15291,28.09058,29.73,29.72686,29.72359
15301,28.0906,29.83,29.82686,29.82359
15311,28.09062,29.83,29.82686,29.82359
15321,28.09064,29.73,29.72686,29.72359
15331,28.09066,29.73,29.72686,29.72359
15341,28.09068,29.73,29.72686,29.72359
15351,28.0907,29.73,29.72686,29.72359
15361,28.09072,29.73,29.72686,29.72359
15371,28.09074,29.73,29.72686,29.72359
15381,28.09076,29.73,29.72686,29.72359
15391,28.09078,29.73,29.72686,29.72359
15401,28.0908,29.73,29.72686,29.72359
15411,28.09082,29.73,29.72686,29.72359
15421,28.09084,29.73,29.72686,29.72359
15431,28.09086,29.73,29.72686,29.72359
15441,28.09088,29.73,29.72686,29.72359
15451,28.0909,29.73,29.72686,29.72359
15461,28.09092,29.73,29.72686,29.72359
15471,28.09094,29.73,29.72686,29.72359
15481,28.09096,29.73,29.72686,29.72359
15491,28.09098,29.73,29.72686,29.72359
15501,28.091,29.73,29.72686,29.72359
15511,28.09102,29.73,29.72686,29.72359
15521,28.09104,29.73,29.72686,29.72359
15531,28.09106,29.73,29.72686,29.72359
15541,28.09108,29.73,29.72686,29.72359
15551,28.0911,29.73,29.72686,29.72359
15561,28.09112,29.73,29.72686,29.72359
15571,28.09114,29.73,29.72686,29.72359
15581,28.09116,29.73,29.72686,29.72359
15591,28.09118,29.73,29.72686,29.72359
15601,28.0912,29.73,29.72686,29.72359
15611,28.09122,29.73,29.72686,29.72359
15621,28.09124,29.73,29.72686,29.72359
15631,28.09126,29.73,29.72686,29.72359
15641,28.09128,29.73,29.72686,29.72359
15651,28.0913,29.73,29.72686,29.72359
15661,28.09132,29.73,29.72686,29.72359
15671,28.09134,29.73,29.72686,29.72359
15681,28.09136,29.73,29.72686,29.72359
15691,28.09138,29.73,29.72686,29.72359
15701,28.0914,29.73,29.72686,29.72359
15711,28.09142,29.73,29.72686,29.72359
15721,28.09144,29.83,29.82686,29.82359
15731,28.09146,29.83,29.82686,29.82359
15741,28.09148,29.73,29.72686,29.72359
15751,28.0915,29.73,29.72686,29.72359
15761,28.09152,29.73,29.72686,29.72359
15771,28.09154,29.73,29.72686,29.72359
15781,28.09156,29.73,29.72686,29.72359
15791,28.09158,29.73,29.72686,29.72359
15801,28.0916,29.73,29.72686,29.72359
15811,28.09162,29.73,29.72686,29.72359
15821,28.09164,29.73,29.72686,29.72359
15831,28.09166,29.73,29.72686,29.72359
15841,28.09168,29.73,29.72686,29.72359
15851,28.0917,29.73,29.72686,29.72359
15861,28.09172,29.73,29.72686,29.72359
15871,28.09174,29.73,29.72686,29.72359
15881,28.09176,29.73,29.72686,29.72359
15891,28.09178,29.73,29.72686,29.72359
15901,28.0918,29.73,29.72686,29.72359
15911,28.09182,29.73,29.72686,29.72359
15921,28.09184,29.73,29.72686,29.72359
15931,28.09186,29.73,29.72686,29.72359
15941,28.09188,29.73,29.72686,29.72359
15951,28.0919,29.73,29.72686,29.72359
15961,28.09192,29.73,29.72686,29.72359
15971,28.09194,29.73,29.72686,29.72359
15981,28.09196,29.73,29.72686,29.72359
15991,28.09198,29.73,29.72686,29.72359
16001,28.092,29.73,29.72686,29.72359
16011,28.09202,29.73,29.72686,29.72359
16021,28.09204,29.73,29.72686,29.72359
16031,28.09206,29.73,29.72686,29.72359
16041,28.09208,29.73,29.72686,29.72359
16051,28.0921,29.73,29.72686,29.72359
16061,28.09212,29.73,29.72686,29.72359
16071,28.09214,29.73,29.72686,29.72359
16081,28.09216,29.73,29.72686,29.72359
16091,28.09218,29.73,29.72686,29.72359
16101,28.0922,29.73,29.72686,29.72359
16111,28.09222,29.73,29.72686,29.72359
16121,28.09224,29.73,29.72686,29.72359
16131,28.09226,29.73,29.72686,29.72359
16141,28.09228,29.73,29.72686,29.72359
16151,28.0923,29.73,29.72686,29.72359
16161,28.09232,29.73,29.72686,29.72359
16171,28.09234,29.73,29.72686,29.72359
16181,28.09236,29.73,29.72686,29.72359
16191,28.09238,29.73,29.72686,29.72359
16201,28.0924,29.73,29.72686,29.72359
16211,28.09242,29.73,29.72686,29.72359
16221,28.09244,29.73,29.72686,29.72359
16231,28.09246,29.73,29.72686,29.72359
16241,28.09248,29.73,29.72686,29.72359
16251,28.0925,29.73,29.72686,29.72359
16261,28.09252,29.73,29.72686,29.72359
16271,28.09254,29.73,29.72686,29.72359
16281,28.09256,29.73,29.72686,29.72359
16291,28.09258,29.73,29.72686,29.72359
16301,28.0926,29.73,29.72686,29.72359
16311,28.09262,29.73,29.72686,29.72359
16321,28.09264,29.73,29.72686,29.72359
16331,28.09266,29.73,29.72686,29.72359
16341,28.09268,29.73,29.72686,29.72359
16351,28.0927,29.73,29.72686,29.72359
16361,28.09272,29.73,29.72686,29.72359
16371,28.09274,29.73,29.72686,29.72359
16381,28.09276,29.73,29.72686,29.72359
16391,28.09278,29.73,29.72686,29.72359
16401,28.0928,29.73,29.72686,29.72359
16411,28.09282,29.73,29.72686,29.72359
16421,28.09284,29.73,29.72686,29.72359
16431,28.09286,29.73,29.72686,29.72359
16441,28.09288,29.73,29.72686,29.72359
16451,28.0929,29.73,29.72686,29.72359
16461,28.09292,29.73,29.72686,29.72359
16471,28.09294,29.73,29.72686,29.72359
16481,28.09296,29.73,29.72686,29.72359
16491,28.09298,29.73,29.72686,29.72359
16501,28.093,29.73,29.72686,29.72359
16511,28.09302,29.73,29.72686,29.72359
16521,28.09304,29.73,29.72686,29.72359
16531,28.09306,29.73,29.72686,29.72359
16541,28.09308,29.73,29.72686,29.72359
16551,28.0931,29.73,29.72686,29.72359
16561,28.09312,29.73,29.72686,29.72359
16571,28.09314,29.73,29.72686,29.72359
16581,28.09316,29.73,29.72686,29.72359
16591,28.09318,29.73,29.72686,29.72359
16601,28.0932,29.73,29.72686,29.72359
16611,28.09322,29.73,29.72686,29.72359
16621,28.09324,29.73,29.72686,29.72359
16631,28.09326,29.73,29.72686,29.72359
16641,28.09328,29.73,29.72686,29.72359
16651,28.0933,29.73,29.72686,29.72359
16661,28.09332,29.73,29.72686,29.72359
16671,28.09334,29.73,29.72686,29.72359
16681,28.09336,29.73,29.72686,29.72359
16691,28.09338,29.73,29.72686,29.72359
16701,28.0934,29.73,29.72686,29.72359
16711,28.09342,29.73,29.72686,29.72359
16721,28.09344,29.73,29.72686,29.72359
16731,28.09346,29.83,29.82686,29.82359
16741,28.09348,29.83,29.82686,29.82359
16751,28.0935,29.83,29.82686,29.82359
16761,28.09352,29.73,29.72686,29.72359
16771,28.09354,29.73,29.72686,29.72359
16781,28.09356,29.73,29.72686,29.72359
16791,28.09358,29.73,29.72686,29.72359
16801,28.0936,29.73,29.72686,29.72359
16811,28.09362,29.73,29.72686,29.72359
16821,28.09364,29.83,29.82686,29.82359
16831,28.09366,29.73,29.72686,29.72359
16841,28.09368,29.73,29.72686,29.72359
16851,28.0937,29.83,29.82686,29.82359
16861,28.09372,29.73,29.72686,29.72359
16871,28.09374,29.73,29.72686,29.72359
16881,28.09376,29.73,29.72686,29.72359
16891,28.09378,29.73,29.72686,29.72359
16901,28.0938,29.73,29.72686,29.72359
16911,28.09382,29.73,29.72686,29.72359
16921,28.09384,29.73,29.72686,29.72359
16931,28.09386,29.83,29.82686,29.82359
16941,28.09388,29.73,29.72686,29.72359
16951,28.0939,29.83,29.82686,29.82359
16961,28.09392,29.73,29.72686,29.72359
16971,28.09394,29.73,29.72686,29.72359
16981,28.09396,29.73,29.72686,29.72359
16991,28.09398,29.73,29.72686,29.72359
17001,28.094,29.73,29.72686,29.72359
17011,28.09402,29.73,29.72686,29.72359
17021,28.09404,29.73,29.72686,29.72359
17031,28.09406,29.73,29.72686,29.72359
17041,28.09408,29.73,29.72686,29.72359
17051,28.0941,29.73,29.72686,29.72359
17061,28.09412,29.73,29.72686,29.72359
17071,28.09414,29.73,29.72686,29.72359
17081,28.09416,29.73,29.72686,29.72359
17091,28.09418,29.73,29.72686,29.72359
17101,28.0942,29.73,29.72686,29.72359
17111,28.09422,29.73,29.72686,29.72359
17121,28.09424,29.73,29.72686,29.72359
17131,28.09426,29.73,29.72686,29.72359
17141,28.09428,29.73,29.72686,29.72359
17151,28.0943,29.73,29.72686,29.72359
17161,28.09432,29.73,29.72686,29.72359
17171,28.09434,29.73,29.72686,29.72359
17181,28.09436,29.73,29.72686,29.72359
17191,28.09438,29.73,29.72686,29.72359
17201,28.0944,29.73,29.72686,29.72359
17211,28.09442,29.73,29.72686,29.72359
17221,28.09444,29.83,29.82686,29.82359
17231,28.09446,29.73,29.72686,29.72359
17241,28.09448,29.73,29.72686,29.72359
17251,28.0945,29.73,29.72686,29.72359
17261,28.09452,29.83,29.82686,29.82359
17271,28.09454,29.83,29.82686,29.82359
17281,28.09456,29.83,29.82686,29.82359
17291,28.09458,29.83,29.82686,29.82359
17301,28.0946,29.83,29.82686,29.82359
17311,28.09462,29.73,29.72686,29.72359
17321,28.09464,29.73,29.72686,29.72359
17331,28.09466,29.73,29.72686,29.72359
17341,28.09468,29.73,29.72686,29.72359
17351,28.0947,29.73,29.72686,29.72359
17361,28.09472,29.73,29.72686,29.72359
17371,28.09474,29.73,29.72686,29.72359
17381,28.09476,29.73,29.72686,29.72359
17391,28.09478,29.73,29.72686,29.72359
17401,28.0948,29.73,29.72686,29.72359
17411,28.09482,29.73,29.72686,29.72359
17421,28.09484,29.73,29.72686,29.72359
17431,28.09486,29.73,29.72686,29.72359
17441,28.09488,29.73,29.72686,29.72359
17451,28.0949,29.73,29.72686,29.72359
17461,28.09492,29.73,29.72686,29.72359
17471,28.09494,29.73,29.72686,29.72359
17481,28.09496,29.73,29.72686,29.72359
17491,28.09498,29.83,29.82686,29.82359
17501,28.095,29.83,29.82686,29.82359
17511,28.09502,29.83,29.82686,29.82359
17521,28.09504,29.83,29.82686,29.82359
17531,28.09506,29.73,29.72686,29.72359
17541,28.09508,29.73,29.72686,29.72359
17551,28.0951,29.73,29.72686,29.72359
17561,28.09512,29.73,29.72686,29.72359
17571,28.09514,29.73,29.72686,29.72359
17581,28.09516,29.73,29.72686,29.72359
17591,28.09518,29.73,29.72686,29.72359
17601,28.0952,29.73,29.72686,29.72359
17611,28.09522,29.73,29.72686,29.72359
17621,28.09524,29.73,29.72686,29.72359
17631,28.09526,29.73,29.72686,29.72359
17641,28.09528,29.73,29.72686,29.72359
17651,28.0953,29.73,29.72686,29.72359
17661,28.09532,29.73,29.72686,29.72359
17671,28.09534,29.73,29.72686,29.72359
17681,28.09536,29.73,29.72686,29.72359
17691,28.09538,29.73,29.72686,29.72359
17701,28.0954,29.73,29.72686,29.72359
17711,28.09542,29.73,29.72686,29.72359
17721,28.09544,29.73,29.72686,29.72359
17731,28.09546,29.73,29.72686,29.72359
17741,28.09548,29.73,29.72686,29.72359
17751,28.0955,29.73,29.72686,29.72359
17761,28.09552,29.73,29.72686,29.72359
17771,28.09554,29.73,29.72686,29.72359
17781,28.09556,29.73,29.72686,29.72359
17791,28.09558,29.73,29.72686,29.72359
17801,28.0956,29.73,29.72686,29.72359
17811,28.09562,29.73,29.72686,29.72359
17821,28.09564,29.73,29.72686,29.72359
17831,28.09566,29.73,29.72686,29.72359
17841,28.09568,29.73,29.72686,29.72359
17851,28.0957,29.73,29.72686,29.72359
17861,28.09572,29.73,29.72686,29.72359
17871,28.09574,29.83,29.82686,29.82359
17881,28.09576,29.83,29.82686,29.82359
17891,28.09578,29.83,29.82686,29.82359
17901,28.0958,29.73,29.72686,29.72359
17911,28.09582,29.73,29.72686,29.72359
17921,28.09584,29.73,29.72686,29.72359
17931,28.09586,29.73,29.72686,29.72359
17941,28.09588,29.83,29.82686,29.82359
17951,28.0959,29.73,29.72686,29.72359
17961,28.09592,29.73,29.72686,29.72359
17971,28.09594,29.83,29.82686,29.82359
17981,28.09596,29.83,29.82686,29.82359
17991,28.09598,29.83,29.82686,29.82359
18001,28.096,29.83,29.82686,29.82359
18011,28.09602,29.83,29.82686,29.82359
18021,28.09604,29.73,29.72686,29.72359
18031,28.09606,29.73,29.72686,29.72359
18041,28.09608,29.73,29.72686,29.72359
18051,28.0961,29.73,29.72686,29.72359
18061,28.09612,29.73,29.72686,29.72359
18071,28.09614,29.73,29.72686,29.72359
18081,28.09616,29.73,29.72686,29.72359
18091,28.09618,29.73,29.72686,29.72359
18101,28.0962,29.73,29.72686,29.72359
18111,28.09622,29.73,29.72686,29.72359
18121,28.09624,29.73,29.72686,29.72359
18131,28.09626,29.73,29.72686,29.72359
18141,28.09628,29.73,29.72686,29.72359
18151,28.0963,29.73,29.72686,29.72359
18161,28.09632,29.73,29.72686,29.72359
18171,28.09634,29.73,29.72686,29.72359
18181,28.09636,29.73,29.72686,29.72359
18191,28.09638,29.73,29.72686,29.72359
